Fire_Date,Fire_Time,Source_Type,Lat,Lon,State,District,Circle,Division,Range,Block,Beat,Compartment_No
2026-02-19,12:14:08,SNPP,25.49035,94.09824,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.49213,94.09486,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.49291,94.0992,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.49396,94.09784,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.50215,93.94404,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.50237,94.11099,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.50349,92.50201,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.50451,94.10233,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,TADUBI BLOCK,TADUBI BEAT,
2026-02-19,12:14:08,SNPP,25.50544,93.96255,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,MARAM BLOCK,MARAM BEAT,
2026-02-19,12:14:08,SNPP,25.50544,93.96255,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.50734,92.50121,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.50747,93.95309,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.50829,93.95773,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.51085,94.4269,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,LIYAI KHUNOU RANGE,LAII BLOCK,LAII BEAT,
2026-02-19,12:14:08,SNPP,25.51112,93.95277,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.51195,93.95747,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.51273,93.96187,MANIPUR,SENAPATI,NORTHERN FOREST CIRCLE,SENAPATI DIVISION,KARONG RANGE,YANGKHULLEN BLOCK,YANGKHULLEN BEAT,
2026-02-19,12:14:08,SNPP,25.51308,92.46748,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.51408,92.46986,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.52975,94.20335,NAGALAND,PHEK,,,,,,
2026-02-19,12:14:08,SNPP,25.53243,92.18489,MEGHALAYA,WEST JAINTIA HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,JOWAI DIVISION,THADLASKEIN C AND RD BLOCK,THADLASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.5361,92.57031,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.5377,92.57251,MEGHALAYA,WEST JAINTIA HILLS,TERRITORIAL CIRCLE,JOWAI DIVISION,LASKEIN C AND RD BLOCK,LASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.53859,91.79734,MEGHALAYA,EAST KHASI HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,SHILLONG DIVISION,MAWPHLANG C AND RD BLOCK,MAWPHLANG C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.5561,90.8709,MEGHALAYA,WEST KHASI HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,NONGSTOIN DIVISION,MAWSHYNRUT C AND RD BLOCK,MAWSHYNRUT C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.58172,92.21093,MEGHALAYA,WEST JAINTIA HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,JOWAI DIVISION,THADLASKEIN C AND RD BLOCK,THADLASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.58245,92.21311,MEGHALAYA,WEST JAINTIA HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,JOWAI DIVISION,THADLASKEIN C AND RD BLOCK,THADLASKEIN C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.58766,94.19942,NAGALAND,KOHIMA,,,,,,
2026-02-19,12:14:08,SNPP,25.58766,94.19942,NAGALAND,PHEK,,,,,,
2026-02-19,12:14:08,SNPP,25.59101,93.89546,NAGALAND,PEREN,,,,,,
2026-02-19,12:14:08,SNPP,25.5951,90.82337,MEGHALAYA,EAST GARO HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,WILLIAMNAGAR DIVISION,RONGJENG C AND RD BLOCK,RONGJENG C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.60184,92.06104,MEGHALAYA,EAST KHASI HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,SHILLONG DIVISION,MAWRYNGKENG C AND RD BLOCK,MAWRYNGKENG C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.6167,93.91472,NAGALAND,PEREN,,,,,,
2026-02-19,12:14:08,SNPP,25.64079,94.54823,MANIPUR,UKHRUL,EASTERN FOREST CIRCLE,EFD UKHRUL DIVISION,JESSAMI RANGE,JESSAMI BLOCK,JESSAMI BEAT,
2026-02-19,12:14:08,SNPP,25.64439,94.25804,NAGALAND,PHEK,,,,,,
2026-02-19,12:14:08,SNPP,25.64826,90.98064,MEGHALAYA,WEST KHASI HILLS,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,NONGSTOIN DIVISION,MAWSHYNRUT C AND RD BLOCK,MAWSHYNRUT C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.64853,92.63392,ASSAM,WEST KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,25.65622,92.51582,ASSAM,WEST KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,25.67467,94.28503,NAGALAND,PHEK,,,,,,
2026-02-19,12:14:08,SNPP,25.68816,92.11374,MEGHALAYA,RI BHOI,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,NONGPOH DIVISION,UMSNING C AND RD BLOCK,UMSNING C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.7201,92.45207,ASSAM,WEST KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,25.73538,92.44824,ASSAM,WEST KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,25.79287,93.05859,ASSAM,HOJAI,,,,,,
2026-02-19,12:14:08,SNPP,25.80003,94.14824,NAGALAND,KOHIMA,,,,,,
2026-02-19,12:14:08,SNPP,25.80294,94.94606,NAGALAND,KIPHIRE,,,,,,
2026-02-19,12:14:08,SNPP,25.80641,94.94559,NAGALAND,KIPHIRE,,,,,,
2026-02-19,12:14:08,SNPP,25.81851,91.98873,MEGHALAYA,RI BHOI,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,NONGPOH DIVISION,UMSNING C AND RD BLOCK,UMSNING C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.88661,94.14822,NAGALAND,KOHIMA,,,,,,
2026-02-19,12:14:08,SNPP,25.88661,94.14822,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,25.91157,92.05585,MEGHALAYA,RI BHOI,SOCIAL FORESTRY AND ENVIRONMENT CIRCLE,NONGPOH DIVISION,UMLING C AND RD BLOCK,UMLING C AND RD BLOCK,,
2026-02-19,12:14:08,SNPP,25.92726,94.29787,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,25.93654,94.74646,NAGALAND,KIPHIRE,,,,,,
2026-02-19,12:14:08,SNPP,25.95244,94.35959,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,25.96324,94.23346,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,25.97396,92.6673,ASSAM,WEST KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,25.9761,94.2445,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,25.98036,94.24802,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,25.98097,94.18929,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,25.98108,94.25211,NAGALAND,TSEMINYU,,,,,,
2026-02-19,12:14:08,SNPP,26.01458,94.97456,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.01798,94.97376,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.01869,94.97794,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.01981,93.5015,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.05531,94.61665,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.06087,94.1711,NAGALAND,WOKHA,,,,,,
2026-02-19,12:14:08,SNPP,26.06352,94.76806,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.06437,94.17023,NAGALAND,WOKHA,,,,,,
2026-02-19,12:14:08,SNPP,26.0669,94.76704,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.07393,93.74386,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.07923,94.56821,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.08318,92.06173,ASSAM,KAMRUP METRO,,,,,,
2026-02-19,12:14:08,SNPP,26.08597,94.64938,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.08675,94.65395,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.08695,93.74726,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.09018,94.65312,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.09315,94.67056,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.09468,94.67952,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.09659,94.66975,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.11952,93.63795,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.12113,94.55577,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.13338,94.73943,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.13404,94.74328,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.13552,94.7311,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.13565,93.95696,ASSAM,GOLAGHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.13682,94.73872,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.14028,94.73812,NAGALAND,SHAMATOR,,,,,,
2026-02-19,12:14:08,SNPP,26.14732,94.60349,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.1914,94.58938,NAGALAND,ZUNHEBOTO,,,,,,
2026-02-19,12:14:08,SNPP,26.19345,93.14887,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.20638,95.09339,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.20668,95.09218,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.20736,95.09628,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.20974,95.09251,NAGALAND,NOKLAK,,,,,,
2026-02-19,12:14:08,SNPP,26.24133,93.79514,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.24846,93.79357,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.27248,94.4267,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.30573,94.93314,NAGALAND,TUENSANG,,,,,,
2026-02-19,12:14:08,SNPP,26.32051,90.43935,ASSAM,DHUBRI,,,,,,
2026-02-19,12:14:08,SNPP,26.32287,90.44102,ASSAM,DHUBRI,,,,,,
2026-02-19,12:14:08,SNPP,26.3236,94.78844,NAGALAND,TUENSANG,,,,,,
2026-02-19,12:14:08,SNPP,26.32421,94.36903,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.32439,94.79309,NAGALAND,TUENSANG,,,,,,
2026-02-19,12:14:08,SNPP,26.32625,94.78309,NAGALAND,TUENSANG,,,,,,
2026-02-19,12:14:08,SNPP,26.33187,93.71124,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.39627,93.82392,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.40709,86.09351,BIHAR,MADHUBANI,MUZAFFARPUR CIRCLE,MITHILA DIVISION,MADHUBANI RANGE,MADHUBANI BLOCK,KHUTAUNA BEAT,
2026-02-19,12:14:08,SNPP,26.41083,93.02875,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.44036,93.68909,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.48363,93.07093,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.48363,93.07093,ASSAM,NAGAON,,,,,,
2026-02-19,12:14:08,SNPP,26.50067,93.6523,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.50248,93.65417,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.5235,90.52964,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.52566,94.61362,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.52637,92.66615,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.53012,92.66528,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.53556,92.73756,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.56786,94.60091,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.57673,92.38946,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.57769,92.39467,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.58143,93.51241,ASSAM,KARBI ANGLONG,,,,,,
2026-02-19,12:14:08,SNPP,26.59235,94.63961,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.5962,93.19742,ASSAM,NAGAON,,,,,,
2026-02-19,12:14:08,SNPP,26.59654,94.64324,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.59726,94.64745,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.59796,94.65154,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.59998,94.64254,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.60053,93.30503,ASSAM,GOLAGHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.60072,94.64687,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.60143,94.65099,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.6552,89.72638,WEST BENGAL,ALIPUR DUAR,FD BTR CIRCLE,BTR EAST DIVISION,NORTH RYDAK RANGE,KARTIC BLOCK,KARTIC BEAT,NIL
2026-02-19,12:14:08,SNPP,26.65937,92.9439,ASSAM,SONITPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.65961,89.72529,WEST BENGAL,ALIPUR DUAR,FD BTR CIRCLE,BTR EAST DIVISION,NORTH RYDAK RANGE,KARTIC BLOCK,KARTIC BEAT,NIL
2026-02-19,12:14:08,SNPP,26.66733,89.78442,WEST BENGAL,ALIPUR DUAR,FD BTR CIRCLE,BTR EAST DIVISION,NORTH RYDAK RANGE,CENTRAL RYDAK BLOCK,MAINABARI BEAT,2
2026-02-19,12:14:08,SNPP,26.66733,89.78442,WEST BENGAL,ALIPUR DUAR,FD BTR CIRCLE,BTR EAST DIVISION,NORTH RYDAK RANGE,NORTH RYDAK BLOCK,MAINABARI BEAT,3
2026-02-19,12:14:08,SNPP,26.67568,90.58924,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.68336,90.93351,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.68419,90.93765,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.69305,93.37893,ASSAM,GOLAGHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.6939,93.3836,ASSAM,GOLAGHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.69813,90.87785,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70226,90.85513,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70308,90.8593,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70391,90.86346,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70556,90.85001,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70721,90.85831,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70803,90.86249,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.70887,90.84489,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.7097,90.84906,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71133,90.85735,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71216,90.86156,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71301,90.84394,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71383,90.84811,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71469,94.59245,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.71469,94.59245,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.71541,94.59663,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.71541,94.59663,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.71613,94.60085,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.71613,94.60085,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.71713,90.84296,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71796,90.84715,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.71813,94.59171,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.71813,94.59171,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.71885,94.59591,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.71885,94.59591,NAGALAND,MOKOKCHUNG,,,,,,
2026-02-19,12:14:08,SNPP,26.72953,90.84012,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.7305,90.84041,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73135,90.84457,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73367,90.83916,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73373,93.29175,ASSAM,BISWANATH,,,,,,
2026-02-19,12:14:08,SNPP,26.73389,94.57961,ASSAM,JORHAT,,,,,,
2026-02-19,12:14:08,SNPP,26.73389,94.57961,ASSAM,SIBSAGAR,,,,,,
2026-02-19,12:14:08,SNPP,26.73464,90.83946,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73507,90.91222,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73734,90.61607,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.73751,90.92467,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.73821,90.62038,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.74101,90.65598,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.7424,90.61945,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.74307,90.99673,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.74518,90.65498,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.74733,90.93096,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.74733,90.93096,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.74815,90.93513,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.75611,90.6659,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.7574,90.73743,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.76511,91.15277,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.76829,90.48519,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.77209,88.55308,WEST BENGAL,JALPAIGURI,NORTHERN CIRCLE,BAIKUNTHAPUR DIVISION,SARUGARAH RANGE,ADABARI BLOCK,SARASWATIPUR BEAT,10
2026-02-19,12:14:08,SNPP,26.77332,88.55875,WEST BENGAL,JALPAIGURI,NORTHERN CIRCLE,BAIKUNTHAPUR DIVISION,SARUGARAH RANGE,ADABARI BLOCK,SARASWATIPUR BEAT,10
2026-02-19,12:14:08,SNPP,26.78279,90.38715,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.7836,90.62857,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.78675,88.18562,WEST BENGAL,DARJILING,HILL CIRCLE,KURSEONG DIVISION,PANIGHATA RANGE,UPPER MECHI BLOCK,LOHAGARH BEAT,NIL
2026-02-19,12:14:08,SNPP,26.79264,95.4586,ARUNACHAL PRADESH,LONGDING,,,,,,
2026-02-19,12:14:08,SNPP,26.80458,90.36324,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.8051,90.40952,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.80639,90.37215,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.81011,88.29214,WEST BENGAL,DARJILING,HILL CIRCLE,KURSEONG DIVISION,BAMANPOKHRI RANGE,BAMANPOKHRI BLOCK,BAMANPOKHRI BEAT,I
2026-02-19,12:14:08,SNPP,26.81011,88.29214,WEST BENGAL,DARJILING,HILL CIRCLE,KURSEONG DIVISION,BAMANPOKHRI RANGE,BAMANPOKHRI BLOCK,BAMANPOKHRI BEAT,II
2026-02-19,12:14:08,SNPP,26.81197,91.41521,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.81331,90.38442,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.81597,91.4143,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.81597,91.4143,ASSAM,TAMULPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.81621,88.29692,WEST BENGAL,DARJILING,HILL CIRCLE,KURSEONG DIVISION,BAMANPOKHRI RANGE,BAMANPOKHRI BLOCK,BAMANPOKHRI BEAT,II
2026-02-19,12:14:08,SNPP,26.81996,91.41342,ASSAM,"""BAKSA",,,,,,
2026-02-19,12:14:08,SNPP,26.81996,91.41342,ASSAM,TAMULPUR,,,,,,
2026-02-19,12:14:08,SNPP,26.82063,90.3547,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.82401,90.43729,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.8348,90.51259,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.84334,95.27354,ARUNACHAL PRADESH,LONGDING,,,,,,
2026-02-19,12:14:08,SNPP,26.85129,95.02761,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.85442,90.43468,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.85467,95.02688,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.86975,95.09555,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.88033,90.439,ASSAM,"""CHIRANG",,,,,,
2026-02-19,12:14:08,SNPP,26.88217,94.87708,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.88748,91.85065,ASSAM,"""UDALGURI",,,,,,
2026-02-19,12:14:08,SNPP,26.89663,91.87737,ASSAM,"""UDALGURI",,,,,,
2026-02-19,12:14:08,SNPP,26.89865,94.95418,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.90205,94.95348,NAGALAND,MON,,,,,,
2026-02-19,12:14:08,SNPP,26.91361,93.03859,ASSAM,BISWANATH,,,,,,
2026-02-19,12:14:08,SNPP,26.9293,92.19722,ARUNACHAL PRADESH,WEST KAMENG,,,,,,
2026-02-19,12:14:08,SNPP,26.95444,93.28669,ASSAM,BISWANATH,,,,,,
2026-02-19,12:14:08,SNPP,26.95444,93.28669,ARUNACHAL PRADESH,PAKKE KESSANG,,,,,,
